,id,gender,customer type,age,type of travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,satisfaction
22791,73736,female,loyal customer,63,personal travel,eco,192,2,5,0,3,3,5,4,1,1,0,1,3,1,4,0,0.0,neutral or dissatisfied
22792,99558,female,loyal customer,58,business travel,business,930,5,5,5,5,3,5,5,4,4,4,4,5,4,4,6,11.0,satisfied
22793,111409,male,disloyal customer,15,business travel,business,1111,0,0,0,5,5,0,4,5,4,5,5,4,4,5,0,2.0,satisfied
22794,116625,female,loyal customer,73,business travel,eco plus,390,3,5,5,5,5,3,4,3,3,3,3,4,3,2,9,2.0,neutral or dissatisfied
22795,31164,female,loyal customer,71,business travel,eco plus,801,4,1,1,1,2,5,3,4,4,4,4,4,4,2,0,0.0,satisfied
22796,77148,male,disloyal customer,30,business travel,business,1865,3,3,3,3,3,3,3,3,4,2,4,3,4,3,0,0.0,neutral or dissatisfied
22797,129113,male,loyal customer,48,business travel,business,2342,4,4,4,4,5,5,5,4,3,4,5,5,5,5,0,13.0,satisfied
22798,90677,male,loyal customer,50,business travel,business,3465,1,1,1,1,3,4,4,5,5,5,5,5,5,3,31,24.0,satisfied
22799,99246,male,loyal customer,48,personal travel,eco,541,4,3,4,4,3,4,3,3,4,1,2,3,1,3,3,0.0,satisfied
22800,59257,male,loyal customer,66,personal travel,eco,3904,2,4,2,2,2,1,1,3,3,5,4,1,3,1,1,0.0,neutral or dissatisfied
22801,123028,male,disloyal customer,22,business travel,eco,468,4,4,4,4,1,4,1,1,5,3,4,5,5,1,0,2.0,satisfied
22802,49306,male,loyal customer,37,business travel,eco,421,4,1,1,1,4,4,4,4,1,1,3,4,5,4,0,0.0,satisfied
22803,99388,female,loyal customer,60,business travel,business,2009,0,0,0,3,4,5,5,4,4,4,4,3,4,4,1,0.0,satisfied
22804,94684,male,disloyal customer,59,business travel,eco,239,2,1,2,3,3,2,3,3,3,3,2,3,3,3,0,0.0,neutral or dissatisfied
22805,30904,male,loyal customer,54,business travel,eco,896,5,3,3,3,5,5,5,5,1,5,1,3,1,5,16,4.0,satisfied
22806,62985,female,loyal customer,30,business travel,business,862,3,4,4,4,3,3,3,3,4,3,3,3,4,3,2,0.0,neutral or dissatisfied
22807,24055,male,loyal customer,63,personal travel,eco,427,4,1,4,3,1,4,1,1,4,5,3,2,4,1,0,0.0,satisfied
22808,88672,female,loyal customer,44,personal travel,eco,444,3,5,3,5,4,5,4,2,2,3,2,3,2,4,10,0.0,neutral or dissatisfied
22809,63482,female,loyal customer,66,personal travel,eco plus,447,2,5,2,3,3,4,4,1,1,2,1,4,1,3,0,0.0,neutral or dissatisfied
22810,36476,male,loyal customer,65,business travel,business,3509,3,4,4,4,1,3,2,3,3,3,3,4,3,1,0,0.0,neutral or dissatisfied
22811,105529,female,disloyal customer,22,business travel,eco,611,2,0,1,5,3,1,3,3,5,5,5,4,4,3,0,0.0,neutral or dissatisfied
22812,1513,female,disloyal customer,38,business travel,business,987,3,3,3,5,1,3,1,1,5,4,5,4,4,1,2,16.0,neutral or dissatisfied
22813,2190,male,loyal customer,30,personal travel,eco,624,3,5,3,3,5,3,4,5,3,4,1,5,3,5,0,0.0,neutral or dissatisfied
22814,41098,male,loyal customer,41,business travel,business,140,4,4,4,4,2,3,5,5,5,5,3,3,5,5,15,18.0,satisfied
22815,52665,male,loyal customer,15,personal travel,eco,160,2,5,2,3,1,2,1,1,3,5,4,5,4,1,3,0.0,neutral or dissatisfied
22816,101687,female,disloyal customer,37,business travel,business,1500,4,4,4,3,3,4,3,3,4,3,4,3,5,3,0,0.0,satisfied
22817,58702,male,loyal customer,40,business travel,business,4243,2,5,5,5,2,2,2,4,3,1,3,2,1,2,0,19.0,neutral or dissatisfied
22818,120983,male,loyal customer,54,business travel,eco,920,2,4,4,4,2,2,2,2,1,1,4,2,3,2,0,74.0,neutral or dissatisfied
22819,35940,male,loyal customer,67,personal travel,eco plus,2381,4,4,4,4,3,4,3,3,3,5,4,3,5,3,88,79.0,neutral or dissatisfied
22820,52341,male,disloyal customer,23,business travel,eco,261,0,5,0,3,1,0,1,1,4,4,1,5,5,1,0,1.0,satisfied
22821,13683,male,loyal customer,48,personal travel,eco,954,3,3,3,4,3,5,5,5,4,2,3,5,1,5,150,136.0,neutral or dissatisfied
22822,1206,male,loyal customer,27,personal travel,eco,354,3,5,3,3,1,3,1,1,3,2,4,3,4,1,16,41.0,neutral or dissatisfied
22823,125904,female,loyal customer,59,personal travel,eco,951,3,4,3,4,4,3,4,2,2,3,2,4,2,1,0,5.0,neutral or dissatisfied
22824,61554,female,loyal customer,30,business travel,business,2253,1,1,1,1,4,4,4,4,3,3,5,4,5,4,0,0.0,satisfied
22825,112804,male,disloyal customer,27,business travel,business,1211,3,3,3,3,2,3,2,2,4,1,2,2,2,2,1,11.0,neutral or dissatisfied
22826,41283,male,loyal customer,41,personal travel,eco,788,2,4,2,5,2,2,2,2,5,3,4,4,4,2,7,2.0,neutral or dissatisfied
22827,43630,male,loyal customer,66,personal travel,eco,252,3,3,3,3,2,3,2,2,4,5,3,4,4,2,0,0.0,neutral or dissatisfied
22828,121901,male,loyal customer,7,personal travel,eco,366,1,5,5,3,5,5,5,5,4,3,4,3,4,5,0,3.0,neutral or dissatisfied
22829,13985,female,loyal customer,47,business travel,business,372,4,4,3,4,4,3,2,3,3,4,3,5,3,5,0,0.0,satisfied
22830,93722,female,loyal customer,40,business travel,business,2912,1,3,3,3,2,4,3,1,1,1,1,4,1,4,0,0.0,neutral or dissatisfied
22831,74558,male,loyal customer,44,business travel,business,1205,4,3,4,4,5,5,5,3,3,4,5,5,3,5,257,252.0,satisfied
22832,96739,female,loyal customer,39,business travel,business,2549,5,5,5,5,5,4,4,5,5,5,5,5,5,3,29,19.0,satisfied
22833,64623,female,loyal customer,33,business travel,business,2323,4,4,5,4,1,4,3,2,2,2,4,4,2,2,0,0.0,neutral or dissatisfied
22834,53932,female,loyal customer,68,personal travel,eco plus,191,3,4,0,5,3,5,4,1,1,0,1,4,1,5,0,0.0,neutral or dissatisfied
22835,33404,male,loyal customer,26,business travel,eco,2349,4,3,3,3,4,4,3,4,4,3,5,4,5,4,0,0.0,satisfied
22836,28674,male,loyal customer,22,business travel,business,2797,3,3,3,3,4,4,4,4,3,5,4,4,4,4,0,0.0,satisfied
22837,104687,female,loyal customer,61,business travel,eco,159,2,4,4,4,5,4,4,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
22838,45240,female,loyal customer,45,personal travel,eco,1013,1,5,1,5,4,4,3,1,1,1,1,4,1,1,10,10.0,neutral or dissatisfied
22839,104896,male,loyal customer,40,business travel,business,1565,2,4,4,4,4,4,4,2,2,2,2,3,2,2,14,35.0,neutral or dissatisfied
22840,49457,female,loyal customer,60,business travel,eco,109,2,1,5,1,1,3,4,2,2,2,2,1,2,2,12,17.0,neutral or dissatisfied
22841,13211,male,disloyal customer,28,business travel,business,468,2,2,2,3,4,2,4,4,4,3,3,4,2,4,0,10.0,neutral or dissatisfied
22842,96808,female,disloyal customer,32,business travel,business,781,2,2,2,2,1,2,1,1,4,5,4,3,4,1,26,28.0,neutral or dissatisfied
22843,5647,male,loyal customer,49,personal travel,business,299,3,3,3,3,1,3,3,3,3,3,3,2,3,4,0,7.0,neutral or dissatisfied
22844,123321,female,loyal customer,25,business travel,eco plus,650,1,3,4,4,1,1,2,1,1,3,4,4,3,1,1,7.0,neutral or dissatisfied
22845,3604,male,loyal customer,23,personal travel,eco,999,1,3,1,5,4,1,4,4,1,1,5,3,1,4,0,13.0,neutral or dissatisfied
22846,70237,female,loyal customer,39,business travel,business,1592,3,3,3,3,3,4,4,4,4,4,4,5,4,5,14,19.0,satisfied
22847,54484,male,loyal customer,10,business travel,business,925,3,1,3,3,3,4,3,3,5,3,5,5,1,3,0,0.0,satisfied
22848,32889,female,loyal customer,47,personal travel,eco,163,4,5,4,1,4,4,4,1,1,4,1,4,1,5,0,0.0,satisfied
22849,77250,female,loyal customer,45,business travel,business,1190,5,5,5,5,4,3,3,5,5,5,5,5,5,5,1,0.0,satisfied
22850,110141,male,loyal customer,35,business travel,business,2723,3,4,4,4,2,4,4,3,3,3,3,2,3,1,2,0.0,neutral or dissatisfied
22851,3212,male,loyal customer,64,business travel,eco plus,693,3,1,1,1,3,3,3,3,3,1,4,3,4,3,0,0.0,neutral or dissatisfied
22852,129532,female,loyal customer,56,business travel,business,2583,1,1,1,1,4,5,4,5,5,5,5,5,5,5,0,0.0,satisfied
22853,60800,female,loyal customer,43,business travel,business,1888,3,2,2,2,2,3,3,3,3,3,3,2,3,3,2,0.0,neutral or dissatisfied
22854,93742,female,loyal customer,41,business travel,business,3600,3,3,3,3,2,5,4,4,4,4,4,3,4,5,0,0.0,satisfied
22855,62045,male,disloyal customer,29,business travel,eco,1121,2,2,2,4,1,2,1,1,3,1,2,4,4,1,6,0.0,neutral or dissatisfied
22856,109371,female,loyal customer,45,business travel,eco,1237,4,5,3,5,3,2,3,4,4,4,4,1,4,3,31,29.0,neutral or dissatisfied
22857,56739,female,loyal customer,43,personal travel,eco,1023,3,3,3,3,4,3,4,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied
22858,113864,male,loyal customer,44,business travel,eco,992,5,2,5,5,5,5,5,5,5,5,5,3,3,5,9,0.0,satisfied
22859,91893,female,loyal customer,48,business travel,business,2475,3,4,3,3,3,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
22860,93652,male,loyal customer,21,personal travel,eco,547,2,4,1,4,5,1,5,5,3,1,2,5,2,5,15,59.0,neutral or dissatisfied
22861,81450,female,loyal customer,37,business travel,business,1702,4,4,4,4,2,5,4,2,2,2,2,4,2,4,0,0.0,satisfied
22862,57254,female,loyal customer,60,business travel,eco,804,2,2,2,2,2,3,4,2,2,2,2,4,2,3,0,0.0,neutral or dissatisfied
22863,14554,male,loyal customer,70,personal travel,eco,288,2,4,2,4,1,2,1,1,5,3,5,3,4,1,0,0.0,neutral or dissatisfied
22864,69204,male,disloyal customer,35,business travel,business,733,1,1,1,3,2,1,2,2,3,4,4,4,5,2,0,17.0,neutral or dissatisfied
22865,90916,male,loyal customer,37,business travel,business,194,5,4,5,5,4,2,1,5,5,5,3,5,5,1,0,0.0,satisfied
22866,119888,male,loyal customer,30,personal travel,eco,912,3,4,4,2,4,4,3,4,5,3,5,4,5,4,0,7.0,neutral or dissatisfied
22867,46906,female,loyal customer,16,business travel,business,2615,5,5,3,5,1,2,1,1,5,5,2,4,2,1,0,0.0,satisfied
22868,95666,female,disloyal customer,23,business travel,eco,1131,2,2,2,2,5,2,5,5,5,2,5,4,4,5,57,45.0,neutral or dissatisfied
22869,89052,female,disloyal customer,43,business travel,business,807,4,3,3,1,4,4,4,4,4,5,5,5,5,4,0,4.0,satisfied
22870,85632,female,loyal customer,18,personal travel,eco,153,4,4,4,3,4,4,1,4,4,2,5,5,1,4,0,0.0,neutral or dissatisfied
22871,44115,female,loyal customer,68,personal travel,eco plus,408,2,4,2,3,3,5,5,2,2,2,2,5,2,5,13,6.0,neutral or dissatisfied
22872,59134,female,loyal customer,61,personal travel,eco,1846,1,5,1,3,5,5,4,3,3,1,1,4,3,3,0,0.0,neutral or dissatisfied
22873,16182,female,loyal customer,44,business travel,eco,277,2,2,4,2,4,2,2,2,2,2,2,2,2,1,49,54.0,neutral or dissatisfied
22874,62910,female,loyal customer,57,business travel,business,846,4,4,4,4,3,5,5,4,4,4,4,5,4,5,0,0.0,satisfied
22875,12473,male,loyal customer,28,personal travel,eco,305,2,4,2,1,2,2,2,2,2,4,3,2,3,2,17,5.0,neutral or dissatisfied
22876,65647,female,disloyal customer,29,business travel,business,861,4,5,5,2,5,5,5,5,3,3,4,5,5,5,6,5.0,satisfied
22877,69134,male,loyal customer,50,business travel,business,2248,4,4,4,4,2,3,4,5,5,5,5,5,5,4,0,0.0,satisfied
22878,107892,male,disloyal customer,56,business travel,business,461,2,2,2,3,4,2,4,4,3,4,4,1,3,4,31,20.0,neutral or dissatisfied
22879,128291,male,loyal customer,62,business travel,business,2287,0,0,0,2,2,5,4,2,2,2,2,3,2,4,0,2.0,satisfied
22880,79137,female,loyal customer,52,business travel,business,2692,1,1,1,1,4,4,5,5,5,5,5,4,5,4,0,0.0,satisfied
22881,8540,male,loyal customer,60,business travel,business,308,1,1,1,1,2,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
22882,15079,female,loyal customer,51,business travel,eco,322,4,5,5,5,1,5,5,4,4,4,4,4,4,3,0,1.0,satisfied
22883,105645,female,loyal customer,42,business travel,business,3282,4,4,5,4,3,4,4,2,2,3,2,4,2,3,0,0.0,satisfied
22884,78278,male,disloyal customer,24,business travel,business,1598,4,5,4,3,1,4,1,1,5,2,4,4,5,1,2,0.0,satisfied
22885,126139,male,loyal customer,27,business travel,business,3014,2,2,2,2,2,3,2,2,4,2,4,1,3,2,0,0.0,neutral or dissatisfied
22886,91932,female,loyal customer,38,business travel,business,2475,4,2,5,2,2,1,3,4,4,4,4,4,4,1,13,27.0,neutral or dissatisfied
22887,5723,female,disloyal customer,22,business travel,eco,299,4,3,4,3,5,4,5,5,3,3,4,5,4,5,6,3.0,satisfied
22888,35727,male,loyal customer,63,personal travel,eco plus,2569,1,4,1,4,1,3,3,3,5,3,4,3,4,3,47,108.0,neutral or dissatisfied
22889,84477,female,loyal customer,45,business travel,business,3125,3,3,3,3,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
22890,112120,female,loyal customer,57,business travel,business,1755,3,3,3,3,4,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
22891,92406,male,disloyal customer,21,business travel,business,717,5,0,5,2,5,5,1,5,4,3,5,3,4,5,0,0.0,satisfied
22892,66003,female,loyal customer,10,personal travel,business,1345,4,3,4,4,1,4,1,1,3,5,2,3,4,1,39,50.0,neutral or dissatisfied
22893,109143,female,loyal customer,10,personal travel,business,793,3,4,3,4,4,3,4,4,5,4,4,3,5,4,2,4.0,neutral or dissatisfied
22894,116358,female,loyal customer,45,personal travel,eco,373,3,1,3,4,2,4,4,3,3,3,3,4,3,3,24,22.0,neutral or dissatisfied
22895,99364,female,disloyal customer,47,business travel,business,409,4,4,4,3,1,4,1,1,4,5,4,5,5,1,0,0.0,satisfied
22896,95899,female,loyal customer,16,personal travel,eco,580,2,3,2,3,1,2,1,1,4,3,3,3,4,1,0,1.0,neutral or dissatisfied
22897,35432,female,loyal customer,45,personal travel,eco,1069,1,4,1,1,5,4,5,4,4,1,4,5,4,3,0,0.0,neutral or dissatisfied
22898,122852,female,loyal customer,43,business travel,business,2289,1,5,5,5,2,3,3,1,1,1,1,1,1,2,0,16.0,neutral or dissatisfied
22899,119166,male,disloyal customer,26,business travel,business,257,4,4,4,2,3,4,4,3,3,3,5,4,4,3,16,1.0,satisfied
22900,98779,male,loyal customer,50,business travel,business,3376,4,4,4,4,3,5,4,3,3,3,3,3,3,5,26,17.0,satisfied
22901,15264,male,loyal customer,27,business travel,business,2401,3,2,2,2,3,3,3,3,4,2,4,1,4,3,0,0.0,neutral or dissatisfied
22902,15591,male,disloyal customer,26,business travel,eco,292,1,4,1,3,1,1,1,1,4,2,3,4,3,1,72,55.0,neutral or dissatisfied
22903,54882,female,loyal customer,13,personal travel,eco,862,3,5,3,4,5,3,5,5,3,2,4,3,5,5,4,24.0,neutral or dissatisfied
22904,56751,female,loyal customer,59,business travel,business,2484,2,2,2,2,5,5,5,5,5,5,5,5,5,4,0,0.0,satisfied
22905,70383,female,disloyal customer,26,business travel,business,1562,1,1,1,3,1,1,1,1,4,2,4,5,5,1,52,45.0,neutral or dissatisfied
22906,35342,female,loyal customer,47,business travel,business,2668,3,3,3,3,2,4,4,5,5,5,5,1,5,5,0,0.0,satisfied
22907,17,female,loyal customer,48,personal travel,eco,821,2,3,2,3,1,5,1,5,5,2,5,5,5,2,0,0.0,neutral or dissatisfied
22908,20173,female,loyal customer,13,personal travel,eco,438,2,4,2,4,1,2,1,1,3,4,5,5,5,1,76,66.0,neutral or dissatisfied
22909,116838,female,disloyal customer,21,business travel,business,370,4,0,5,3,2,5,2,2,3,3,4,3,5,2,0,0.0,satisfied
22910,84228,female,loyal customer,10,personal travel,eco,432,2,3,1,3,5,1,5,5,1,3,3,1,4,5,13,24.0,neutral or dissatisfied
22911,94857,male,loyal customer,34,business travel,eco,189,1,4,4,4,1,1,1,1,2,3,3,3,3,1,0,0.0,neutral or dissatisfied
22912,118665,male,disloyal customer,22,business travel,eco,646,3,1,4,3,2,4,4,2,4,3,4,1,4,2,21,20.0,neutral or dissatisfied
22913,72696,female,loyal customer,45,personal travel,eco,1121,2,5,2,5,4,5,4,3,3,2,3,3,3,5,7,11.0,neutral or dissatisfied
22914,109153,male,loyal customer,55,business travel,business,612,3,3,3,3,5,5,5,4,4,4,4,5,4,5,13,9.0,satisfied
22915,34435,female,loyal customer,52,business travel,business,2422,5,5,5,5,5,4,4,4,5,5,4,4,5,4,25,29.0,satisfied
22916,99553,male,disloyal customer,18,business travel,eco,808,2,2,2,4,4,2,4,4,3,2,3,4,3,4,93,97.0,neutral or dissatisfied
22917,36101,female,loyal customer,61,personal travel,eco,474,3,3,3,4,4,4,4,2,2,3,2,4,2,4,0,0.0,neutral or dissatisfied
22918,64388,female,loyal customer,59,personal travel,eco,1172,3,5,3,2,5,5,5,4,4,3,2,3,4,4,0,0.0,neutral or dissatisfied
22919,74006,female,loyal customer,8,personal travel,eco,1972,3,3,4,3,4,4,4,4,3,5,4,3,3,4,0,7.0,neutral or dissatisfied
22920,107923,female,loyal customer,42,business travel,business,611,4,4,4,4,4,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
22921,28487,female,loyal customer,29,business travel,business,1739,1,5,5,5,1,1,1,1,2,3,2,4,2,1,6,21.0,neutral or dissatisfied
22922,53956,male,loyal customer,12,business travel,business,1117,2,5,5,5,2,2,2,2,3,1,4,3,4,2,31,26.0,neutral or dissatisfied
22923,122479,female,disloyal customer,50,business travel,eco,408,2,0,2,3,3,2,3,3,4,2,4,3,3,3,0,16.0,neutral or dissatisfied
22924,125870,male,loyal customer,47,business travel,business,993,3,3,3,3,3,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
22925,117395,male,loyal customer,48,business travel,business,1797,5,5,5,5,3,4,4,4,4,4,4,3,4,3,0,0.0,satisfied
22926,82521,female,disloyal customer,23,business travel,eco,1123,1,1,1,4,4,1,4,4,3,2,3,3,3,4,0,9.0,neutral or dissatisfied
22927,52861,male,disloyal customer,28,business travel,business,836,3,3,3,2,3,3,3,3,4,4,4,5,5,3,0,0.0,neutral or dissatisfied
22928,5672,male,loyal customer,45,business travel,eco,234,3,5,5,5,3,3,3,3,2,2,4,4,3,3,0,1.0,neutral or dissatisfied
22929,347,female,loyal customer,30,personal travel,eco,821,3,5,3,5,5,3,5,5,4,5,2,4,1,5,9,8.0,neutral or dissatisfied
22930,85117,female,loyal customer,59,business travel,business,2734,5,5,5,5,2,5,5,5,5,5,5,4,5,4,16,0.0,satisfied
22931,84016,female,loyal customer,58,personal travel,eco,321,2,2,2,4,1,3,3,3,3,2,3,2,3,2,0,9.0,neutral or dissatisfied
22932,88913,female,loyal customer,59,personal travel,eco,859,1,4,1,2,2,4,4,4,4,1,4,3,4,4,17,16.0,neutral or dissatisfied
22933,60597,male,loyal customer,23,business travel,business,1558,2,2,2,2,4,4,4,4,3,4,4,3,5,4,1,0.0,satisfied
22934,11105,female,loyal customer,50,personal travel,eco,429,5,2,5,3,2,3,3,3,3,5,3,4,3,2,0,0.0,satisfied
22935,29552,male,loyal customer,33,business travel,business,1448,5,5,4,5,3,5,3,3,4,2,1,1,3,3,0,0.0,satisfied
22936,66109,male,loyal customer,23,business travel,business,2767,5,5,2,5,5,5,5,5,5,4,4,5,5,5,0,0.0,satisfied
22937,95739,female,loyal customer,37,business travel,business,3886,3,2,4,2,5,3,3,3,3,3,3,3,3,1,18,23.0,neutral or dissatisfied
22938,88658,female,loyal customer,8,personal travel,eco,442,3,4,3,3,4,3,4,4,5,4,1,4,4,4,0,0.0,neutral or dissatisfied
22939,43399,male,loyal customer,51,personal travel,eco,347,5,5,5,1,1,5,2,1,3,4,5,3,4,1,0,0.0,satisfied
22940,103377,male,loyal customer,66,business travel,business,1640,0,0,0,3,3,5,5,1,1,1,1,5,1,5,4,5.0,satisfied
22941,80530,female,loyal customer,58,business travel,business,1678,1,1,1,1,2,3,4,5,5,5,5,4,5,3,0,0.0,satisfied
22942,25524,male,loyal customer,32,personal travel,eco,547,3,1,3,3,4,3,3,4,3,4,4,4,4,4,0,0.0,neutral or dissatisfied
22943,67416,female,loyal customer,41,business travel,business,2852,5,5,5,5,4,5,5,5,5,5,5,3,5,5,8,11.0,satisfied
22944,76892,female,loyal customer,56,business travel,business,630,2,2,2,2,5,4,5,5,5,5,5,5,5,4,4,2.0,satisfied
22945,116292,female,loyal customer,18,personal travel,eco,480,1,3,1,3,5,1,5,5,1,2,3,3,4,5,1,0.0,neutral or dissatisfied
22946,65887,male,loyal customer,52,business travel,business,2296,3,3,3,3,2,4,4,3,3,3,3,5,3,3,0,0.0,satisfied
22947,3944,male,loyal customer,31,business travel,business,764,2,2,3,2,2,2,2,2,2,3,4,2,4,2,0,10.0,neutral or dissatisfied
22948,61638,female,loyal customer,53,business travel,business,1635,3,3,3,3,5,5,5,5,5,5,5,5,5,4,95,82.0,satisfied
22949,74579,female,loyal customer,42,business travel,eco,1235,2,1,1,1,1,4,4,2,2,2,2,1,2,1,0,0.0,neutral or dissatisfied
22950,62145,female,loyal customer,34,business travel,business,2565,3,3,3,3,5,4,5,5,5,5,5,4,5,4,0,7.0,satisfied
22951,46418,female,loyal customer,50,business travel,business,649,3,4,4,4,5,4,4,3,3,3,3,2,3,4,0,0.0,neutral or dissatisfied
22952,32676,female,loyal customer,36,business travel,business,101,1,4,5,5,1,3,4,4,4,4,1,2,4,4,0,3.0,neutral or dissatisfied
22953,101514,male,disloyal customer,23,business travel,eco,345,2,5,3,1,4,3,4,4,2,5,5,1,2,4,6,4.0,neutral or dissatisfied
22954,91553,male,loyal customer,15,personal travel,eco,680,1,1,1,3,2,1,2,2,3,3,3,1,3,2,0,18.0,neutral or dissatisfied
22955,126073,female,loyal customer,48,business travel,business,590,4,4,4,4,3,4,4,5,5,5,5,3,5,4,53,47.0,satisfied
22956,50562,male,loyal customer,56,personal travel,eco,86,2,4,0,1,4,0,4,4,4,5,1,4,5,4,0,0.0,neutral or dissatisfied
22957,122630,female,loyal customer,65,personal travel,eco,728,3,3,3,5,1,3,2,2,2,3,2,2,2,1,0,0.0,neutral or dissatisfied
22958,550,female,loyal customer,40,business travel,business,164,0,5,0,2,4,4,4,5,5,4,4,5,5,3,38,33.0,satisfied
22959,111896,male,loyal customer,37,personal travel,eco,628,1,5,1,2,1,1,1,5,3,5,5,1,5,1,166,164.0,neutral or dissatisfied
22960,41694,female,loyal customer,23,personal travel,eco,347,4,5,4,1,3,4,4,3,4,5,5,4,5,3,0,22.0,neutral or dissatisfied
22961,43533,male,loyal customer,68,personal travel,eco,920,4,5,4,3,4,4,4,4,4,5,4,3,4,4,0,13.0,neutral or dissatisfied
22962,32879,female,loyal customer,25,personal travel,eco,101,3,4,3,3,3,3,3,3,4,5,4,4,4,3,0,0.0,neutral or dissatisfied
22963,66586,female,loyal customer,44,business travel,eco,761,4,5,5,5,3,3,3,4,4,4,4,2,4,3,1,0.0,neutral or dissatisfied
22964,6605,male,loyal customer,41,personal travel,eco,618,2,3,2,3,4,2,4,4,2,3,3,1,4,4,0,0.0,neutral or dissatisfied
22965,118854,male,loyal customer,24,personal travel,eco plus,304,2,4,2,2,5,2,2,5,3,4,4,4,5,5,51,46.0,neutral or dissatisfied
22966,22151,female,disloyal customer,20,business travel,eco,565,4,5,4,3,4,4,2,4,2,3,1,5,1,4,0,0.0,neutral or dissatisfied
22967,41874,male,loyal customer,23,business travel,eco,925,1,3,3,3,1,1,1,1,3,2,4,3,3,1,6,22.0,neutral or dissatisfied
22968,5362,female,loyal customer,20,business travel,business,2037,1,1,1,1,4,4,4,4,3,4,4,5,4,4,0,0.0,satisfied
22969,111572,male,disloyal customer,21,business travel,eco,483,2,4,2,3,1,2,1,1,1,5,4,3,3,1,32,64.0,neutral or dissatisfied
22970,8307,male,loyal customer,54,business travel,eco plus,530,2,3,3,3,2,2,2,2,3,3,3,2,3,2,0,11.0,neutral or dissatisfied
22971,22230,female,disloyal customer,33,business travel,business,145,3,3,3,4,3,3,3,3,4,3,4,5,5,3,0,3.0,neutral or dissatisfied
22972,85244,female,loyal customer,47,personal travel,eco,696,4,4,4,4,2,1,3,2,2,4,2,4,2,3,24,36.0,satisfied
22973,34817,female,loyal customer,48,personal travel,eco,301,3,2,4,3,2,4,3,3,3,4,3,2,3,4,0,0.0,neutral or dissatisfied
