id;Gender;Customer Type;Age;Type of Travel;Class;Flight Distance;Inflight wifi service;Departure/Arrival time convenient;Ease of Online booking;Gate location;Food and drink;Online boarding;Seat comfort;Inflight entertainment;On-board service;Leg room service;Baggage handling;Checkin service;Inflight service;Cleanliness;Departure Delay in Minutes;Arrival Delay in Minutes;satisfaction;Departure_Delay_Category;Arrival_Delay_Category
32847;Male;Loyal Customer;49;Personal Travel;Eco;101;4;1;4;4;2;4;2;2;2;3;4;4;3;2;0;02.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
33872;Male;disloyal Customer;30;Business travel;Eco;994;4;4;4;1;5;4;4;5;1;5;3;4;3;5;0;00.00;satisfied;No Delay;No Delay
17867;Male;Loyal Customer;58;Business travel;Eco;425;2;1;3;1;2;2;2;2;4;5;1;4;5;2;0;00.00;satisfied;No Delay;No Delay
12610;Female;Loyal Customer;37;Business travel;Eco Plus;542;1;2;2;2;1;1;1;1;4;4;4;1;3;1;0;12.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
109748;Female;Loyal Customer;40;Personal Travel;Eco;534;2;4;2;1;4;2;1;4;5;5;5;4;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
122394;Male;Loyal Customer;50;Personal Travel;Eco;529;2;4;2;2;2;2;2;2;4;4;5;5;5;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
40602;Male;Loyal Customer;49;Personal Travel;Eco;391;3;4;5;4;3;5;3;3;5;3;5;4;4;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
84284;Female;Loyal Customer;66;Personal Travel;Eco;334;3;4;3;3;3;4;5;5;5;3;5;5;5;3;3;03.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
96769;Female;Loyal Customer;52;Business travel;Business;3249;3;3;3;3;5;4;5;5;5;5;5;3;5;5;0;00.00;satisfied;No Delay;No Delay
16647;Male;Loyal Customer;46;Business travel;Business;3771;4;4;1;4;4;1;3;4;4;4;4;5;4;3;9;04.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
129598;Female;Loyal Customer;35;Business travel;Business;2307;5;5;5;5;5;4;4;5;5;5;5;4;5;5;0;00.00;satisfied;No Delay;No Delay
50948;Male;Loyal Customer;55;Personal Travel;Eco;109;3;4;3;2;2;3;2;2;4;3;4;4;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
71844;Female;Loyal Customer;26;Business travel;Eco;1846;3;3;3;3;3;3;3;3;2;5;4;3;3;3;0;16.00;neutral or dissatisfied;No Delay;Medium Delay (15-30 min)
11153;Female;Loyal Customer;32;Personal Travel;Eco;429;1;1;1;2;5;1;5;5;2;5;1;1;1;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
112593;Male;Loyal Customer;40;Business travel;Business;3786;3;2;2;2;2;2;2;3;3;3;3;2;3;3;16;16.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
119317;Male;Loyal Customer;13;Personal Travel;Eco;214;2;0;2;3;4;2;2;4;4;3;5;4;5;4;8;10.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
12686;Male;Loyal Customer;42;Business travel;Business;2598;2;2;2;2;3;1;1;5;5;5;5;4;5;4;4;00.00;satisfied;Short Delay (0-15 min);No Delay
33244;Female;disloyal Customer;18;Business travel;Eco;102;3;0;3;2;4;3;3;4;1;3;3;1;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
14785;Male;Loyal Customer;55;Business travel;Business;622;2;2;2;2;5;5;5;3;3;3;3;5;3;3;0;06.00;satisfied;No Delay;Short Delay (0-15 min)
63850;Male;disloyal Customer;48;Business travel;Business;1172;3;3;3;4;5;3;1;5;4;3;4;5;4;5;72;55.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
123947;Female;disloyal Customer;10;Business travel;Business;646;0;0;0;4;1;0;1;1;3;3;5;3;5;1;4;02.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
19654;Male;disloyal Customer;20;Business travel;Eco;363;3;0;3;4;3;3;4;3;4;3;1;4;4;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
105286;Female;disloyal Customer;23;Business travel;Eco;967;2;2;2;1;3;2;3;3;5;2;5;3;5;3;47;50.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
111758;Male;disloyal Customer;31;Business travel;Eco;1441;1;1;1;3;3;1;3;3;1;4;4;1;3;3;18;06.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
50824;Male;Loyal Customer;41;Personal Travel;Eco;109;4;5;0;3;5;0;5;5;3;3;5;5;5;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
73075;Female;Loyal Customer;25;Business travel;Business;1085;1;1;1;1;4;4;4;4;5;3;5;3;4;4;9;00.00;satisfied;Short Delay (0-15 min);No Delay
128480;Female;Loyal Customer;7;Personal Travel;Eco;338;1;5;1;1;4;1;4;4;5;4;4;3;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
36009;Male;Loyal Customer;32;Business travel;Business;1817;2;2;2;2;4;4;4;4;4;5;5;4;1;4;0;00.00;satisfied;No Delay;No Delay
60949;Female;Loyal Customer;50;Business travel;Business;1899;1;1;1;1;2;4;5;4;4;4;4;3;4;3;2;00.00;satisfied;Short Delay (0-15 min);No Delay
43228;Female;Loyal Customer;25;Personal Travel;Eco Plus;423;1;0;1;1;5;1;5;5;4;2;4;3;4;5;33;35.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
57042;Male;Loyal Customer;67;Personal Travel;Business;2133;3;5;3;4;3;5;3;4;4;3;1;4;4;3;23;26.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
42454;Female;Loyal Customer;36;Personal Travel;Eco;866;2;5;2;1;2;2;2;2;5;4;5;3;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
22248;Male;disloyal Customer;20;Business travel;Eco;83;3;4;2;1;4;2;4;4;1;3;1;2;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
6203;Female;Loyal Customer;66;Personal Travel;Eco Plus;409;1;4;1;4;4;4;5;5;5;1;5;3;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
4357;Male;Loyal Customer;39;Business travel;Business;2142;5;5;5;5;4;4;5;4;4;4;4;4;4;3;0;10.00;satisfied;No Delay;Short Delay (0-15 min)
14710;Male;Loyal Customer;61;Personal Travel;Eco;419;4;3;4;2;4;4;2;4;3;5;2;4;3;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
110475;Female;Loyal Customer;64;Personal Travel;Eco;883;4;3;5;3;4;2;5;4;4;5;4;1;4;4;12;09.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
29398;Male;Loyal Customer;37;Business travel;Eco;957;1;4;4;4;1;1;1;3;2;3;3;1;2;1;0;53.00.00;neutral or dissatisfied;No Delay;Long Delay (>30 min)
109649;Female;disloyal Customer;40;Business travel;Business;808;4;3;3;3;2;3;5;2;4;3;3;1;3;2;26;30.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
48951;Male;Loyal Customer;31;Business travel;Eco;373;0;0;0;5;1;0;1;1;1;4;1;2;4;1;0;00.00;satisfied;No Delay;No Delay
83895;Male;Loyal Customer;31;Business travel;Business;1450;1;1;1;1;5;5;5;5;4;2;4;5;4;5;3;05.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
66404;Female;Loyal Customer;55;Business travel;Eco;1562;2;4;3;4;5;3;3;2;2;2;2;1;2;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
89807;Male;Loyal Customer;43;Business travel;Business;2885;1;1;1;1;5;4;5;4;4;4;4;3;4;4;0;00.00;satisfied;No Delay;No Delay
85325;Female;Loyal Customer;68;Personal Travel;Eco;813;2;4;2;3;3;3;3;2;2;2;2;1;2;4;1;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
98557;Female;Loyal Customer;44;Business travel;Business;3387;3;5;5;5;2;4;4;3;3;3;3;1;3;1;23;11.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
73344;Female;Loyal Customer;47;Business travel;Business;1182;2;3;3;3;2;3;3;2;2;2;2;4;2;2;11;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
81368;Male;Loyal Customer;46;Business travel;Business;1671;2;2;2;2;4;5;4;5;5;5;5;3;5;3;0;18.00;satisfied;No Delay;Medium Delay (15-30 min)
118391;Female;Loyal Customer;48;Business travel;Business;3040;5;5;5;5;3;4;4;3;3;3;3;4;3;5;17;09.00;satisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
87496;Male;disloyal Customer;24;Business travel;Eco;321;4;0;3;3;2;3;2;2;4;5;5;5;4;2;0;00.00;satisfied;No Delay;No Delay
90384;Female;Loyal Customer;42;Business travel;Business;271;0;0;0;2;3;5;5;3;3;3;3;3;3;3;0;00.00;satisfied;No Delay;No Delay
47684;Male;Loyal Customer;21;Personal Travel;Eco;715;3;4;4;4;1;4;2;1;5;5;2;4;1;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
103834;Female;Loyal Customer;22;Business travel;Eco;1048;3;2;2;2;3;2;1;3;4;3;4;1;4;3;18;11.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
38492;Male;Loyal Customer;48;Business travel;Eco;2475;2;3;3;3;1;2;1;1;2;1;3;1;5;1;8;06.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
26078;Male;disloyal Customer;21;Business travel;Eco;591;2;3;2;4;1;2;1;1;4;1;2;3;2;1;0;05.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
34015;Female;Loyal Customer;31;Personal Travel;Eco;1598;1;1;1;3;1;1;1;1;3;4;1;4;2;1;19;03.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
11994;Female;Loyal Customer;39;Personal Travel;Eco;643;3;5;3;2;3;3;3;3;5;3;5;4;5;3;6;27.00.00;neutral or dissatisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
123419;Male;Loyal Customer;15;Personal Travel;Eco;1337;3;4;3;4;1;3;1;1;5;4;5;3;4;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
22325;Male;disloyal Customer;33;Business travel;Eco;143;2;5;2;4;3;2;1;3;4;5;4;2;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
100450;Male;Loyal Customer;37;Business travel;Eco Plus;1180;1;2;2;2;1;1;1;1;4;5;2;4;2;1;11;04.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
117788;Female;Loyal Customer;51;Business travel;Business;3832;0;0;0;3;5;5;5;5;5;5;1;5;5;4;17;09.00;satisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
113738;Female;Loyal Customer;65;Personal Travel;Eco;236;3;4;0;3;2;1;5;3;3;0;3;2;3;4;0;01.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
39324;Female;Loyal Customer;35;Business travel;Eco Plus;67;4;2;2;2;4;4;4;4;1;2;2;2;2;4;4;10.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
119949;Male;Loyal Customer;56;Business travel;Business;2934;4;4;4;4;4;5;4;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
110172;Female;Loyal Customer;42;Personal Travel;Eco;979;1;4;1;2;5;5;4;1;1;1;1;4;1;4;46;39.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
22766;Female;Loyal Customer;41;Business travel;Business;3218;1;1;1;1;5;2;3;5;5;5;5;4;5;2;0;00.00;satisfied;No Delay;No Delay
27104;Male;Loyal Customer;49;Personal Travel;Eco;1721;4;4;4;3;3;4;3;3;3;5;3;5;5;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
71401;Female;Loyal Customer;55;Business travel;Business;3731;0;0;0;3;2;4;4;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
23362;Female;Loyal Customer;32;Business travel;Eco;1014;4;5;5;5;4;4;4;4;5;2;3;2;4;4;0;00.00;satisfied;No Delay;No Delay
30146;Male;Loyal Customer;15;Personal Travel;Eco;123;4;5;4;3;1;4;1;1;5;5;4;1;4;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
83923;Male;disloyal Customer;28;Business travel;Business;321;4;4;4;3;5;4;5;5;3;5;4;5;5;5;12;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
79424;Female;Loyal Customer;57;Personal Travel;Eco;502;4;5;4;3;2;4;5;4;4;4;4;4;4;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
91282;Female;Loyal Customer;29;Business travel;Eco Plus;240;2;4;4;4;2;3;2;2;3;3;3;1;4;2;61;55.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
88684;Male;Loyal Customer;63;Personal Travel;Eco;406;4;5;4;3;3;4;3;3;4;4;4;4;4;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
62879;Male;Loyal Customer;42;Personal Travel;Eco;2218;4;2;4;3;2;4;2;2;4;5;3;4;3;2;19;20.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
95239;Female;Loyal Customer;48;Personal Travel;Eco;277;3;1;3;2;3;2;2;4;4;3;4;1;4;4;11;10.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
115742;Male;Loyal Customer;44;Business travel;Business;1736;1;1;4;1;5;5;5;5;5;5;5;4;5;5;0;00.00;satisfied;No Delay;No Delay
30190;Female;Loyal Customer;49;Business travel;Eco Plus;725;5;3;3;3;4;3;2;5;5;5;5;5;5;4;0;00.00;satisfied;No Delay;No Delay
129256;Male;Loyal Customer;68;Personal Travel;Eco;1464;2;3;2;4;1;2;3;1;3;5;3;2;3;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
83090;Male;disloyal Customer;34;Business travel;Eco;983;2;2;2;4;3;2;3;3;3;1;4;3;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
15020;Female;Loyal Customer;16;Personal Travel;Eco;557;1;5;1;1;2;1;2;2;4;2;2;3;5;2;6;09.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
32346;Female;Loyal Customer;42;Business travel;Eco;102;2;1;5;1;5;4;3;2;2;2;2;2;2;3;3;02.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
76905;Female;Loyal Customer;15;Personal Travel;Eco;630;1;5;1;1;2;1;2;2;4;5;4;5;5;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
81428;Male;Loyal Customer;32;Personal Travel;Eco;393;2;5;3;1;3;3;3;3;4;4;5;3;5;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
116559;Female;Loyal Customer;42;Personal Travel;Eco;417;3;4;3;4;4;3;3;4;4;3;4;3;4;4;17;17.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
81212;Male;Loyal Customer;45;Business travel;Business;1426;2;2;5;2;5;5;5;3;3;2;3;4;3;4;0;00.00;satisfied;No Delay;No Delay
65086;Female;Loyal Customer;57;Personal Travel;Eco;551;2;2;2;4;3;4;4;3;3;2;3;1;3;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
43715;Female;Loyal Customer;16;Personal Travel;Eco;257;1;2;0;2;2;0;2;2;2;5;3;4;2;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
32653;Female;disloyal Customer;26;Business travel;Eco;216;3;2;3;3;3;3;3;3;1;3;3;4;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
25157;Female;Loyal Customer;13;Business travel;Eco;2106;5;1;1;1;5;5;5;5;3;3;3;4;3;5;9;06.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
68589;Female;Loyal Customer;7;Personal Travel;Eco;1616;3;5;3;1;3;1;1;4;3;3;4;1;3;1;279;261.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
52948;Male;Loyal Customer;53;Business travel;Eco;1048;5;1;1;1;4;5;4;4;2;1;1;5;1;4;9;00.00;satisfied;Short Delay (0-15 min);No Delay
112860;Male;Loyal Customer;23;Business travel;Business;1720;1;1;1;1;5;4;5;5;5;3;4;5;5;5;0;00.00;satisfied;No Delay;No Delay
28935;Female;Loyal Customer;50;Business travel;Business;2972;1;5;2;5;3;3;3;1;1;1;1;1;1;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
106490;Male;Loyal Customer;30;Business travel;Business;2894;1;4;4;4;1;1;1;1;3;5;3;3;4;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
2319;Female;Loyal Customer;27;Personal Travel;Eco;690;4;5;4;4;2;4;5;2;4;2;4;5;5;2;0;00.00;satisfied;No Delay;No Delay
82838;Male;Loyal Customer;23;Business travel;Business;2456;2;2;2;2;5;5;5;5;5;4;4;3;4;5;0;00.00;satisfied;No Delay;No Delay
20039;Female;Loyal Customer;33;Business travel;Business;1948;3;3;1;3;4;4;4;3;3;3;3;1;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
47043;Male;Loyal Customer;38;Business travel;Eco;602;2;1;1;1;2;2;2;2;1;1;2;2;3;2;23;45.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Long Delay (>30 min)
64453;Male;Loyal Customer;43;Personal Travel;Eco;989;1;4;0;1;4;0;5;4;5;4;4;5;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
60346;Female;Loyal Customer;49;Personal Travel;Eco;1024;4;4;4;4;3;5;4;5;5;4;5;3;5;5;7;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
37085;Female;Loyal Customer;42;Business travel;Business;1859;2;2;2;2;5;4;5;3;3;4;3;5;3;5;0;03.00;satisfied;No Delay;Short Delay (0-15 min)
81973;Male;Loyal Customer;59;Business travel;Business;1517;5;5;5;5;4;5;4;3;3;3;3;4;3;3;0;00.00;satisfied;No Delay;No Delay
122314;Female;Loyal Customer;30;Business travel;Business;541;4;4;4;4;5;5;5;5;5;2;5;3;5;5;52;60.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
35844;Female;disloyal Customer;22;Business travel;Business;1023;0;0;0;2;4;0;4;4;2;5;5;4;5;4;112;97.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
17438;Male;Loyal Customer;35;Personal Travel;Eco;376;2;5;2;3;4;2;2;4;4;5;4;3;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
29742;Female;Loyal Customer;59;Business travel;Business;2208;3;3;3;3;2;4;5;4;4;4;4;5;4;4;0;00.00;satisfied;No Delay;No Delay
544;Male;Loyal Customer;30;Business travel;Business;3904;5;5;5;5;3;3;3;3;3;4;5;5;4;3;0;00.00;satisfied;No Delay;No Delay
51864;Male;Loyal Customer;48;Business travel;Eco;522;4;4;4;4;4;4;4;4;5;1;4;2;3;4;0;00.00;satisfied;No Delay;No Delay
12120;Female;Loyal Customer;66;Personal Travel;Eco;1034;1;5;1;2;3;4;5;1;1;1;1;5;1;3;0;13.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
97694;Female;Loyal Customer;21;Business travel;Business;456;5;5;2;5;5;5;5;5;5;5;4;5;4;5;0;00.00;satisfied;No Delay;No Delay
129557;Female;Loyal Customer;29;Personal Travel;Eco;2342;1;4;2;1;4;2;4;4;2;2;4;2;2;4;13;09.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
120002;Female;Loyal Customer;55;Business travel;Business;328;5;5;5;5;3;4;4;5;5;5;5;3;5;4;0;00.00;satisfied;No Delay;No Delay
59031;Female;Loyal Customer;23;Business travel;Business;1846;3;5;1;1;3;2;3;3;2;1;3;4;4;3;9;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
87570;Female;Loyal Customer;33;Business travel;Business;432;3;3;3;3;5;5;5;5;5;5;5;5;5;3;0;00.00;satisfied;No Delay;No Delay
107638;Female;disloyal Customer;43;Business travel;Business;405;3;3;3;3;5;3;3;5;3;4;4;3;4;5;3;01.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
73736;Female;Loyal Customer;63;Personal Travel;Eco;192;2;5;0;3;3;5;4;1;1;0;1;3;1;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
99558;Female;Loyal Customer;58;Business travel;Business;930;5;5;5;5;3;5;5;4;4;4;4;5;4;4;6;11.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
111409;Male;disloyal Customer;15;Business travel;Business;1111;0;0;0;5;5;0;4;5;4;5;5;4;4;5;0;02.00;satisfied;No Delay;Short Delay (0-15 min)
116625;Female;Loyal Customer;73;Business travel;Eco Plus;390;3;5;5;5;5;3;4;3;3;3;3;4;3;2;9;02.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
31164;Female;Loyal Customer;71;Business travel;Eco Plus;801;4;1;1;1;2;5;3;4;4;4;4;4;4;2;0;00.00;satisfied;No Delay;No Delay
77148;Male;disloyal Customer;30;Business travel;Business;1865;3;3;3;3;3;3;3;3;4;2;4;3;4;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
129113;Male;Loyal Customer;48;Business travel;Business;2342;4;4;4;4;5;5;5;4;3;4;5;5;5;5;0;13.00;satisfied;No Delay;Short Delay (0-15 min)
90677;Male;Loyal Customer;50;Business travel;Business;3465;1;1;1;1;3;4;4;5;5;5;5;5;5;3;31;24.00.00;satisfied;Long Delay (>30 min);Medium Delay (15-30 min)
99246;Male;Loyal Customer;48;Personal Travel;Eco;541;4;3;4;4;3;4;3;3;4;1;2;3;1;3;3;00.00;satisfied;Short Delay (0-15 min);No Delay
59257;Male;Loyal Customer;66;Personal Travel;Eco;3904;2;4;2;2;2;1;1;3;3;5;4;1;3;1;1;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
123028;Male;disloyal Customer;22;Business travel;Eco;468;4;4;4;4;1;4;1;1;5;3;4;5;5;1;0;02.00;satisfied;No Delay;Short Delay (0-15 min)
49306;Male;Loyal Customer;37;Business travel;Eco;421;4;1;1;1;4;4;4;4;1;1;3;4;5;4;0;00.00;satisfied;No Delay;No Delay
99388;Female;Loyal Customer;60;Business travel;Business;2009;0;0;0;3;4;5;5;4;4;4;4;3;4;4;1;00.00;satisfied;Short Delay (0-15 min);No Delay
94684;Male;disloyal Customer;59;Business travel;Eco;239;2;1;2;3;3;2;3;3;3;3;2;3;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
30904;Male;Loyal Customer;54;Business travel;Eco;896;5;3;3;3;5;5;5;5;1;5;1;3;1;5;16;04.00;satisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
62985;Female;Loyal Customer;30;Business travel;Business;862;3;4;4;4;3;3;3;3;4;3;3;3;4;3;2;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
24055;Male;Loyal Customer;63;Personal Travel;Eco;427;4;1;4;3;1;4;1;1;4;5;3;2;4;1;0;00.00;satisfied;No Delay;No Delay
88672;Female;Loyal Customer;44;Personal Travel;Eco;444;3;5;3;5;4;5;4;2;2;3;2;3;2;4;10;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
63482;Female;Loyal Customer;66;Personal Travel;Eco Plus;447;2;5;2;3;3;4;4;1;1;2;1;4;1;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
36476;Male;Loyal Customer;65;Business travel;Business;3509;3;4;4;4;1;3;2;3;3;3;3;4;3;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
105529;Female;disloyal Customer;22;Business travel;Eco;611;2;0;1;5;3;1;3;3;5;5;5;4;4;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
1513;Female;disloyal Customer;38;Business travel;Business;987;3;3;3;5;1;3;1;1;5;4;5;4;4;1;2;16.00;neutral or dissatisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
2190;Male;Loyal Customer;30;Personal Travel;Eco;624;3;5;3;3;5;3;4;5;3;4;1;5;3;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
41098;Male;Loyal Customer;41;Business travel;Business;140;4;4;4;4;2;3;5;5;5;5;3;3;5;5;15;18.00;satisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
52665;Male;Loyal Customer;15;Personal Travel;Eco;160;2;5;2;3;1;2;1;1;3;5;4;5;4;1;3;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
101687;Female;disloyal Customer;37;Business travel;Business;1500;4;4;4;3;3;4;3;3;4;3;4;3;5;3;0;00.00;satisfied;No Delay;No Delay
58702;Male;Loyal Customer;40;Business travel;Business;4243;2;5;5;5;2;2;2;4;3;1;3;2;1;2;0;19.00;neutral or dissatisfied;No Delay;Medium Delay (15-30 min)
120983;Male;Loyal Customer;54;Business travel;Eco;920;2;4;4;4;2;2;2;2;1;1;4;2;3;2;0;74.00.00;neutral or dissatisfied;No Delay;Long Delay (>30 min)
35940;Male;Loyal Customer;67;Personal Travel;Eco Plus;2381;4;4;4;4;3;4;3;3;3;5;4;3;5;3;88;79.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
52341;Male;disloyal Customer;23;Business travel;Eco;261;0;5;0;3;1;0;1;1;4;4;1;5;5;1;0;01.00;satisfied;No Delay;Short Delay (0-15 min)
13683;Male;Loyal Customer;48;Personal Travel;Eco;954;3;3;3;4;3;5;5;5;4;2;3;5;1;5;150;136.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
1206;Male;Loyal Customer;27;Personal Travel;Eco;354;3;5;3;3;1;3;1;1;3;2;4;3;4;1;16;41.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Long Delay (>30 min)
125904;Female;Loyal Customer;59;Personal Travel;Eco;951;3;4;3;4;4;3;4;2;2;3;2;4;2;1;0;05.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
61554;Female;Loyal Customer;30;Business travel;Business;2253;1;1;1;1;4;4;4;4;3;3;5;4;5;4;0;00.00;satisfied;No Delay;No Delay
112804;Male;disloyal Customer;27;Business travel;Business;1211;3;3;3;3;2;3;2;2;4;1;2;2;2;2;1;11.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
41283;Male;Loyal Customer;41;Personal Travel;Eco;788;2;4;2;5;2;2;2;2;5;3;4;4;4;2;7;02.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
43630;Male;Loyal Customer;66;Personal Travel;Eco;252;3;3;3;3;2;3;2;2;4;5;3;4;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
121901;Male;Loyal Customer;7;Personal Travel;Eco;366;1;5;5;3;5;5;5;5;4;3;4;3;4;5;0;03.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
13985;Female;Loyal Customer;47;Business travel;Business;372;4;4;3;4;4;3;2;3;3;4;3;5;3;5;0;00.00;satisfied;No Delay;No Delay
93722;Female;Loyal Customer;40;Business travel;Business;2912;1;3;3;3;2;4;3;1;1;1;1;4;1;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
